timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time
1548207072454,5209,5816,13174,3135,1468,1758,12735,9618,1,6,1548207071464.0,0.99,824.805
1548207073470,20316,2158,3709,2696,2220,1618,13706,11208,1,6,1548207072454.0,1.016,825.821
1548207074472,2003,2684,4130,20737,4449,3423,87266,12771,1,6,1548207073470.0,1.002,826.823
1548207075439,17129,97421,12890,16277,7284,14941,55033,95680,1,6,1548207074472.0,0.967,827.79
1548207076456,10250,15184,4331,14156,5569,6771,1621057,41678,1,6,1548207075439.0,1.017,828.807
1548207077423,14848,12820,3862,3170,2066,2030,56762,50446,1,6,1548207076456.0,0.967,829.774
1548207078449,4557,16171,14155,6122,3913,7131,34394,17984,1,6,1548207077423.0,1.026,830.8
1548207079423,19925,33786,14753,17441,4314,5981,499007,417363,1,6,1548207078449.0,0.974,831.774
1548207080437,2727,19924,10710,4701,5858,5222,39056,17388,1,6,1548207079423.0,1.014,832.788
1548207081420,4378,8601,8095,6428,3089,4153,12747,12441,1,6,1548207080437.0,0.983,833.771
1548207082394,7916,9473,1673,2104,2106,1593,173124,46927,1,6,1548207081420.0,0.974,834.745
1548207083410,7289,8204,5845,4270,5136,5907,39923,5642,1,6,1548207082394.0,1.016,835.761
1548207084397,11489,9525,3099,1093,1031,1769,31755,30374,1,6,1548207083410.0,0.987,836.748
1548207085427,4263,2845,2562,4162,895,1412,19783,8247,1,6,1548207084397.0,1.03,837.778
1548207086411,2620,5130,9938,1950,8480,6433,6282,11721,1,6,1548207085427.0,0.984,838.762
1548207087399,4052,7403,18669,10283,5653,2903,10403,8009,1,6,1548207086411.0,0.988,839.75
1548207088364,2973,10646,3013,3295,846,1091,59017,91010,1,6,1548207087399.0,0.965,840.715
1548207089375,11195,3760,4641,8628,7364,6071,19061,8251,1,6,1548207088364.0,1.011,841.726
1548207090372,11956,1323,11609,2197,4995,2807,2835,8563,1,6,1548207089375.0,0.997,842.723
1548207091351,5298,1251,3789,13003,4898,8106,18750,18215,1,6,1548207090372.0,0.979,843.702
1548207092357,1822,3914,2501,3934,1499,1627,18309,10481,1,6,1548207091351.0,1.006,844.708
1548207093370,9726,6732,5163,2739,1625,2444,3450,13150,1,6,1548207092357.0,1.013,845.721
1548207094352,6818,4172,6764,11119,1850,2404,9366,5687,1,6,1548207093370.0,0.982,846.703
1548207095348,4509,8723,3518,2543,2953,2440,7434,10498,1,6,1548207094352.0,0.996,847.699
1548207096338,8444,3166,2948,9901,3588,5210,7111,9506,1,6,1548207095348.0,0.99,848.689
1548207097320,3888,17120,6058,2918,3966,3842,43604,22167,1,6,1548207096338.0,0.982,849.671
1548207098331,3261,5906,5217,5512,1130,1221,184352,58900,1,6,1548207097320.0,1.011,850.682
1548207099339,2065,4170,2557,1924,1294,3288,79491,7549,1,6,1548207098331.0,1.008,851.69
1548207100324,4594,427,15015,7792,10575,11994,601733,16751,1,6,1548207099339.0,0.985,852.675
1548207101325,9075,4806,4343,6996,936,1016,164307,20468,1,6,1548207100324.0,1.001,853.676
1548207102290,1012,9443,6405,3719,2710,7002,61307,9556,1,6,1548207101325.0,0.965,854.641
1548207103293,5134,10852,2979,1767,2312,4021,24078,7837,1,6,1548207102290.0,1.003,855.644
1548207104297,5982,6388,6534,6248,3382,6016,17011,15908,1,6,1548207103293.0,1.004,856.648
1548207105292,15414,3370,6497,6079,6248,2384,12113,4357,1,6,1548207104297.0,0.995,857.643
1548207106277,17784,8684,4655,5500,1108,4732,5596,21661,1,6,1548207105292.0,0.985,858.628
1548207107297,10426,15280,5295,4637,2351,3817,14993,7164,1,6,1548207106277.0,1.02,859.648
1548207108280,21728,38714,7348,3648,5747,4080,240986,172876,1,6,1548207107297.0,0.983,860.631
1548207109271,3868,3667,2984,1662,1680,3975,420766,92171,1,6,1548207108280.0,0.991,861.622
1548207110280,12926,4215,7794,5796,2813,3551,9837,40706,1,6,1548207109271.0,1.009,862.631
1548207111251,11005,8177,4497,5663,2968,1101,15893,6727,1,6,1548207110280.0,0.971,863.602
1548207112250,2745,19482,3844,4902,1744,3411,9322,11535,1,6,1548207111251.0,0.999,864.601
1548207113247,1538,13440,2791,4956,2365,3411,17966,9272,1,6,1548207112250.0,0.997,865.598
1548207114251,1912,1775,4189,3915,1090,1472,15302,8311,1,6,1548207113247.0,1.004,866.602
1548207115252,7576,8291,6203,3642,3804,8120,92095,18558,1,6,1548207114251.0,1.001,867.603
1548207116252,12918,12373,5607,9157,2964,3365,245632,16515,1,6,1548207115252.0,1.0,868.603
1548207117218,14112,8909,3717,5419,1606,2949,1133383,206513,1,6,1548207116252.0,0.966,869.569
1548207118219,22740,12111,20628,21837,9374,20049,627140,204464,1,6,1548207117218.0,1.001,870.57
1548207119225,22690,3372,5743,8733,4771,5681,5792,19890,1,6,1548207118219.0,1.006,871.576
1548207120206,6686,2117,17402,6171,5698,8661,15384,13873,1,6,1548207119225.0,0.981,872.557
1548207121206,18951,37564,12766,17723,5475,7662,102346,62156,1,6,1548207120206.0,1.0,873.557
1548207122208,2047,2941,3101,4162,1269,2245,98005,90826,1,6,1548207121206.0,1.002,874.559
1548207123193,7659,5389,3009,2410,1869,3507,271516,27978,1,6,1548207122208.0,0.985,875.544
1548207124193,12527,10742,8537,3499,5619,7460,12540,6160,1,6,1548207123193.0,1.0,876.544
1548207125257,3731,14593,1383,2163,993,2919,192605,19652,1,6,1548207124193.0,1.064,877.608
1548207126184,3332,6404,13114,5538,4409,3513,2868,13983,1,6,1548207125257.0,0.927,878.535
1548207127181,2050,1848,9261,1791,4865,4386,9489,7673,1,6,1548207126184.0,0.997,879.532
1548207128160,4223,2606,6651,10427,4716,7334,6352,26066,1,6,1548207127181.0,0.979,880.511
1548207129161,10708,2262,14835,5839,6293,3210,20616,9449,1,6,1548207128160.0,1.001,881.512
1548207130178,5985,5437,2824,3057,1598,858,305667,23759,1,6,1548207129161.0,1.017,882.529
1548207131151,3268,10885,11504,7956,4707,11051,19794,7380,1,6,1548207130178.0,0.973,883.502
1548207132150,5197,24115,6780,20213,4745,6744,196716,149051,1,6,1548207131151.0,0.999,884.501
1548207133157,11036,4311,6856,5917,6470,17882,61080,130550,1,6,1548207132150.0,1.007,885.508
1548207134135,14703,70378,6037,14171,10223,6718,899305,52957,1,6,1548207133157.0,0.978,886.486
1548207135133,4219,13998,6236,4016,3715,5721,179274,76975,1,6,1548207134135.0,0.998,887.484
1548207136135,6691,2163,13815,3489,1786,2546,3852,9333,1,6,1548207135133.0,1.002,888.486
1548207137117,7886,10438,1362,1385,394,1394,40050,43112,1,6,1548207136135.0,0.982,889.468
1548207138121,6342,9476,1972,9245,1123,2157,108994,37401,1,6,1548207137117.0,1.004,890.472
1548207139136,464,5726,789,1423,708,421,197516,32382,1,6,1548207138121.0,1.015,891.487
1548207140109,6716,10697,12638,7042,3308,4045,8017,4361,1,6,1548207139136.0,0.973,892.46
1548207141106,30458,83475,13873,3389,7142,2269,294443,186632,1,6,1548207140109.0,0.997,893.457
1548207142109,15256,13487,8585,5849,3247,6142,1808655,116326,1,6,1548207141106.0,1.003,894.46
1548207143097,13589,28240,7344,16871,5006,4758,529281,246606,1,6,1548207142109.0,0.988,895.448
1548207144112,5979,2063,10826,5092,2529,5022,6865,7376,1,6,1548207143097.0,1.015,896.463
1548207145095,2065,2989,3115,7145,2177,951,68662,37870,1,6,1548207144112.0,0.983,897.446
1548207146075,28505,116734,13835,21462,12516,6194,765308,204997,1,6,1548207145095.0,0.98,898.426
1548207147094,7647,6873,13511,16218,13679,12425,53891,117746,1,6,1548207146075.0,1.019,899.445
1548207148075,9012,27423,7552,19382,2601,10916,476143,112973,1,6,1548207147094.0,0.981,900.426
1548207149065,21798,33372,23622,27318,9346,9027,287795,41367,1,6,1548207148075.0,0.99,901.416
1548207150064,22226,27112,16469,10462,6618,15984,57551,76252,1,6,1548207149065.0,0.999,902.415
1548207151045,1123,5373,12922,1914,3654,8384,36878,50611,1,6,1548207150064.0,0.981,903.396
1548207152055,5363,6540,2522,5740,2799,8568,686406,95731,1,6,1548207151045.0,1.01,904.406
1548207153046,9088,13352,21851,41433,20289,50665,1694763,452097,1,6,1548207152055.0,0.991,905.397
1548207154041,34768,22657,21179,30618,7803,26581,415457,43102,1,6,1548207153046.0,0.995,906.392
1548207155048,17191,9287,11616,9556,4938,10360,71963,71197,1,6,1548207154041.0,1.007,907.399
1548207156050,19360,86272,18932,20632,6762,24421,231768,155274,1,6,1548207155048.0,1.002,908.401
1548207157024,22637,11013,18822,30528,13866,18357,436841,88642,1,6,1548207156050.0,0.974,909.375
1548207158033,30765,5218,17867,12009,12408,9610,208093,15571,1,6,1548207157024.0,1.009,910.384
1548207159035,3494,7295,6509,10363,4467,1750,35149,23321,1,6,1548207158033.0,1.002,911.386
1548207160022,5382,18487,22347,27709,5199,6980,1932817,261873,1,6,1548207159035.0,0.987,912.373
1548207161020,6215,6226,12676,6251,2346,4936,163583,144721,1,6,1548207160022.0,0.998,913.371
1548207161993,6904,5315,16285,19024,8416,12850,30142,23964,1,6,1548207161020.0,0.973,914.344
1548207162987,17510,36980,12597,9549,13272,8051,525207,159626,1,6,1548207161993.0,0.994,915.338
1548207163989,5194,15950,5485,5361,1617,4006,427263,47266,1,6,1548207162987.0,1.002,916.34
1548207164973,3672,5843,5301,3888,2489,3005,43487,29436,1,6,1548207163989.0,0.984,917.324
1548207165991,11642,8104,9580,11217,3867,10401,1112671,102900,1,6,1548207164973.0,1.018,918.342
1548207166996,54925,8781,53304,44397,14748,14532,1473254,280254,1,6,1548207165991.0,1.005,919.347
1548207167975,2835,38903,4226,8172,2083,4641,209338,88078,1,6,1548207166996.0,0.979,920.326
1548207168962,9469,4664,18376,9421,3956,3376,1219428,61351,1,6,1548207167975.0,0.987,921.313
1548207169972,4766,1177,3122,2287,1022,3750,42269,9903,1,6,1548207168962.0,1.01,922.323
1548207170963,5676,4412,4957,11228,1960,5792,82286,51381,1,6,1548207169972.0,0.991,923.314
1548207171947,15725,43277,36260,60701,18983,12010,1289671,513197,1,6,1548207170963.0,0.984,924.298
1548207172947,18462,12218,27816,120285,9782,26707,786066,248485,1,6,1548207171947.0,1.0,925.298
1548207173929,2683,1551,4410,10070,3168,8060,127534,4962,1,6,1548207172947.0,0.982,926.28
1548207174951,21970,47310,23148,29889,10991,8893,44629,106842,1,6,1548207173929.0,1.022,927.302
1548207175935,48832,81297,19708,83085,11859,5103,1066034,226335,1,6,1548207174951.0,0.984,928.286
1548207176933,9279,17058,9973,8261,5107,11476,368162,61232,1,6,1548207175935.0,0.998,929.284
1548207177926,40478,117818,52035,56967,29073,32189,2768573,301670,1,6,1548207176933.0,0.993,930.277
1548207178934,2029,1444,3195,2608,1185,3336,164819,8806,1,6,1548207177926.0,1.008,931.285
1548207179917,1591,973,1292,1000,1346,5499,31986,32411,1,6,1548207178934.0,0.983,932.268
1548207180917,22634,51902,26356,86447,21600,18471,1195262,83019,1,6,1548207179917.0,1.0,933.268
1548207181899,15316,18030,10574,8728,6497,7155,942738,26117,1,6,1548207180917.0,0.982,934.25
1548207182885,1706,6960,9374,8139,3444,4487,179365,26721,1,6,1548207181899.0,0.986,935.236
1548207183904,20887,11480,48624,21906,11905,13242,35079,254537,1,6,1548207182885.0,1.019,936.255
1548207184899,13906,19127,7667,14023,3818,9289,1522901,75648,1,6,1548207183904.0,0.995,937.25
1548207185896,14066,61964,40358,79995,5786,20135,321535,78532,1,6,1548207184899.0,0.997,938.247
1548207186876,1787,1476,1525,3996,1077,1505,46330,9015,1,6,1548207185896.0,0.98,939.227
1548207187893,64170,26051,20433,24149,10542,18013,601311,145996,1,6,1548207186876.0,1.017,940.244
1548207188876,3397,12989,7317,21623,7191,3614,594644,40967,1,6,1548207187893.0,0.983,941.227
1548207189866,2312,16646,11156,9945,9241,13687,177907,88658,1,6,1548207188876.0,0.99,942.217
1548207190841,60171,285353,72333,34681,11713,35161,2282709,300622,1,6,1548207189866.0,0.975,943.192
1548207191844,39505,14493,17559,59049,22962,13636,723012,280286,1,6,1548207190841.0,1.003,944.195
1548207192859,6575,26207,10513,9280,1537,2111,298253,116257,1,6,1548207191844.0,1.015,945.21
1548207193874,1748,4989,8420,12354,2943,3037,161530,8693,1,6,1548207192859.0,1.015,946.225
1548207194831,11770,40663,20953,24377,8935,14802,946073,303449,1,6,1548207193874.0,0.957,947.182
1548207195827,10068,10053,4703,4989,9560,4169,384760,52253,1,6,1548207194831.0,0.996,948.178
1548207196814,33706,8446,23566,171630,12963,55406,399917,106857,1,6,1548207195827.0,0.987,949.165
1548207197816,41577,8576,17056,40470,7222,8096,661684,154431,1,6,1548207196814.0,1.002,950.167
1548207198832,6741,3008,4251,21188,2997,2030,20236,4577,1,6,1548207197816.0,1.016,951.183
1548207199797,11832,4831,10816,9656,4901,5038,698319,15179,1,6,1548207198832.0,0.965,952.148
1548207200801,48902,44609,33273,55469,16467,17887,232851,189406,1,6,1548207199797.0,1.004,953.152
1548207201800,9578,8631,5818,6955,3754,3049,318377,14434,1,6,1548207200801.0,0.999,954.151
1548207202802,38793,83921,29754,55548,22802,36022,259173,302322,1,6,1548207201800.0,1.002,955.153
1548207203786,8340,12634,9678,4936,1951,4315,55806,88777,1,6,1548207202802.0,0.984,956.137
1548207204784,3096,7890,7015,7930,4260,1554,37793,14706,1,6,1548207203786.0,0.998,957.135
1548207205770,25165,38191,20351,44547,10240,24482,195664,47708,1,6,1548207204784.0,0.986,958.121
1548207206786,5122,112,5986,5439,2166,3896,250758,47385,1,6,1548207205770.0,1.016,959.137
1548207207754,9164,10242,4628,11037,2673,3581,135362,14876,1,6,1548207206786.0,0.968,960.105
1548207208780,10478,10141,25159,63511,16154,26648,152587,19539,1,6,1548207207754.0,1.026,961.131
1548207209757,6279,2349,25772,46554,8441,12787,341785,220124,1,6,1548207208780.0,0.977,962.108
1548207210756,6748,8079,2481,2265,587,1834,116787,28189,1,6,1548207209757.0,0.999,963.107
1548207211755,6979,2478,1721,9005,1386,1125,562308,21398,1,6,1548207210756.0,0.999,964.106
1548207212746,9703,2959,7448,15989,2258,5359,289493,66590,1,6,1548207211755.0,0.991,965.097
1548207213728,13363,24515,12566,11895,5482,7942,1987872,71926,1,6,1548207212746.0,0.982,966.079
1548207214729,20665,81417,28330,83491,13019,39736,1145631,111484,1,6,1548207213728.0,1.001,967.08
1548207215724,4820,8196,5617,17070,2346,8047,802277,54104,1,6,1548207214729.0,0.995,968.075
1548207216726,1229,6796,9221,24577,4575,8445,144972,21113,1,6,1548207215724.0,1.002,969.077
1548207217711,53775,90158,11792,49097,11744,14929,942094,170104,1,6,1548207216726.0,0.985,970.062
1548207218723,7262,19267,16510,31234,10822,10088,812652,107867,1,6,1548207217711.0,1.012,971.074
1548207219698,14172,8716,17974,5954,3763,9133,1154187,92525,1,6,1548207218723.0,0.975,972.049
1548207220711,21384,49733,25869,73663,10436,7091,1540248,264915,1,6,1548207219698.0,1.013,973.062
1548207221700,58754,98233,25817,32531,9357,31537,170991,77156,1,6,1548207220711.0,0.989,974.051
1548207222683,7288,670,5637,6036,2981,6472,59695,28544,1,6,1548207221700.0,0.983,975.034
1548207223700,11554,3101,31712,24198,21907,18857,278257,227958,1,6,1548207222683.0,1.017,976.051
1548207224667,14519,22110,21925,25026,4920,18065,27340,17393,1,6,1548207223700.0,0.967,977.018
1548207225689,5665,36213,15892,15621,33526,31716,56808,114304,1,6,1548207224667.0,1.022,978.04
1548207226688,12671,45390,17572,40536,11562,16823,326296,51743,1,6,1548207225689.0,0.999,979.039
1548207227675,46703,8417,42754,40199,6801,16421,46434,17444,1,6,1548207226688.0,0.987,980.026
1548207228654,23914,16203,11037,65140,8751,10243,36969,31642,1,6,1548207227675.0,0.979,981.005
1548207229668,5730,3199,13947,43236,6604,12358,37899,58328,1,6,1548207228654.0,1.014,982.019
1548207230658,7011,7689,6170,4031,2522,3313,70043,35887,1,6,1548207229668.0,0.99,983.009
1548207231641,120641,102981,73437,42385,17631,71698,644178,278859,1,6,1548207230658.0,0.983,983.992
1548207232639,26656,21938,39925,33418,20139,17644,33843,58914,1,6,1548207231641.0,0.998,984.99
1548207233623,15650,1623,6565,5886,2929,4234,84795,66746,1,6,1548207232639.0,0.984,985.974
1548207234627,14188,16209,26249,31760,12510,18801,53509,8496,1,6,1548207233623.0,1.004,986.978
1548207235645,120835,7290,70593,63567,27888,41707,1271072,99286,1,6,1548207234627.0,1.018,987.996
1548207236610,13274,775,2845,10592,2255,1964,148012,18299,1,6,1548207235645.0,0.965,988.961
1548207237611,3251,16177,5955,13648,4894,2228,631326,47892,1,6,1548207236610.0,1.001,989.962
1548207238636,29287,43598,44925,53570,12706,25212,1148447,243056,1,6,1548207237611.0,1.025,990.987
1548207239611,5512,131034,36401,105221,10828,10131,467769,441218,1,6,1548207238636.0,0.975,991.962
1548207240599,6339,9282,6273,11247,2345,3051,120121,39300,1,6,1548207239611.0,0.988,992.95
1548207241595,16412,116904,30520,71987,36936,23474,819647,822115,1,6,1548207240599.0,0.996,993.946
1548207242605,11890,9244,9933,22349,3140,7573,164590,51976,1,6,1548207241595.0,1.01,994.956
1548207243584,22409,32277,29075,28309,23395,11648,451406,93259,1,6,1548207242605.0,0.979,995.935
1548207244583,11027,21700,18928,23296,15409,17062,701635,149414,1,6,1548207243584.0,0.999,996.934
1548207245570,51894,88415,67183,125462,68011,11751,1350138,327256,1,6,1548207244583.0,0.987,997.921
1548207246584,20744,12070,22294,28723,5550,26689,1420831,75456,1,6,1548207245570.0,1.014,998.935
1548207247550,53739,15525,19185,25100,14226,42113,1538839,157958,1,6,1548207246584.0,0.966,999.901
1548207248551,12146,111928,29456,19468,16658,31907,705663,462648,1,6,1548207247550.0,1.001,1000.902
1548207249555,2487,6851,6739,14105,2896,4409,168883,68614,1,6,1548207248551.0,1.004,1001.906
1548207250554,13823,107436,59071,30600,21134,13843,1238775,509462,1,6,1548207249555.0,0.999,1002.905
1548207251559,51555,163388,64884,27560,59735,22354,1233797,419347,1,6,1548207250554.0,1.005,1003.91
1548207252540,4513,1399,5688,13755,2278,4506,92299,15488,1,6,1548207251559.0,0.981,1004.891
1548207253547,9107,11492,34044,46546,9186,27106,3062,43394,1,6,1548207252540.0,1.007,1005.898
1548207254530,8521,37368,29075,17940,21222,17253,623884,22099,1,6,1548207253547.0,0.983,1006.881
1548207255541,7879,14643,13023,24373,4040,4325,138288,69645,1,6,1548207254530.0,1.011,1007.892
1548207256513,3658,3718,11030,15384,6237,11790,735913,96786,1,6,1548207255541.0,0.972,1008.864
1548207257509,38216,69688,33997,38191,12300,24931,458192,349446,1,6,1548207256513.0,0.996,1009.86
1548207258526,17309,12780,31537,92347,17040,10762,255644,76173,1,6,1548207257509.0,1.017,1010.877
1548207259510,48220,47355,31543,36179,28850,16061,188499,127317,1,6,1548207258526.0,0.984,1011.861
1548207260497,30582,13885,61061,124556,11964,7348,72477,91535,1,6,1548207259510.0,0.987,1012.848
1548207261494,38355,32699,23626,23318,11346,31542,684957,29370,1,6,1548207260497.0,0.997,1013.845
1548207262517,45047,25199,29708,56008,7624,17961,1549020,95757,1,6,1548207261494.0,1.023,1014.868
1548207263484,6966,36666,4150,2839,1954,6157,176292,66168,1,6,1548207262517.0,0.967,1015.835
1548207264464,1545,2817,4541,8053,2721,2145,23356,2605,1,6,1548207263484.0,0.98,1016.815
1548207265485,11580,21865,7602,23671,5527,5600,13989,8974,1,6,1548207264464.0,1.021,1017.836
1548207266483,4473,6915,6208,8163,2062,3877,32590,6776,1,6,1548207265485.0,0.998,1018.834
1548207267449,8183,1254,8572,4698,1275,4950,812242,10886,1,6,1548207266483.0,0.966,1019.8
1548207268449,26298,27878,29827,24728,4011,24066,479378,57271,1,6,1548207267449.0,1.0,1020.8
1548207269460,22982,74571,26363,50782,16426,22906,1422177,218138,1,6,1548207268449.0,1.011,1021.811
1548207270453,102766,17630,41164,41032,4664,3266,795677,505604,1,6,1548207269460.0,0.993,1022.804
1548207271435,3148,4464,5496,7688,1654,1820,30283,28310,1,6,1548207270453.0,0.982,1023.786
1548207272442,28987,16458,9435,8295,1470,2497,950873,16358,1,6,1548207271435.0,1.007,1024.793
1548207273438,47317,111853,31986,63066,13449,14436,698256,93444,1,6,1548207272442.0,0.996,1025.789
1548207274439,43196,46665,22914,35293,16406,12071,1814399,164102,1,6,1548207273438.0,1.001,1026.79
1548207275440,129347,49598,42105,51954,9112,13425,1225894,337441,1,6,1548207274439.0,1.001,1027.791
1548207276407,7118,10627,2519,6475,1102,3285,14654,7574,1,6,1548207275440.0,0.967,1028.758
1548207277408,2815,18598,3685,9902,4807,9144,6320,4448,1,6,1548207276407.0,1.001,1029.759
1548207278417,3260,65217,26306,14647,4414,12424,4700,45673,1,6,1548207277408.0,1.009,1030.768
1548207279409,22958,36287,22460,29973,7294,11561,392879,77806,1,6,1548207278417.0,0.992,1031.76
1548207280394,61286,32246,22677,36867,6783,10275,35081,40827,1,6,1548207279409.0,0.985,1032.745
1548207281401,50236,154098,36625,32260,6144,4763,409105,193793,1,6,1548207280394.0,1.007,1033.752
1548207282389,10577,17621,8489,6584,5860,3859,35570,10427,1,6,1548207281401.0,0.988,1034.74
1548207283399,9953,3902,6928,6766,8478,4954,16559,12258,1,6,1548207282389.0,1.01,1035.75
1548207284366,1126,1622,1336,811,311,671,69277,27543,1,6,1548207283399.0,0.967,1036.717
1548207285369,17264,13655,11483,19148,6120,14150,885344,31719,1,6,1548207284366.0,1.003,1037.72
1548207286380,3104,1598,14880,30034,5403,4543,38922,36304,1,6,1548207285369.0,1.011,1038.731
1548207287350,21263,84457,16046,12994,6991,6735,755761,91242,1,6,1548207286380.0,0.97,1039.701
1548207288348,69298,44160,17647,52869,10771,13245,267984,206996,1,6,1548207287350.0,0.998,1040.699
1548207289347,9677,14840,13936,20267,2071,1334,120981,64833,1,6,1548207288348.0,0.999,1041.698
1548207290359,1209,2204,2811,3618,575,688,229412,3655,1,6,1548207289347.0,1.012,1042.71
1548207291348,38982,31157,10854,48997,3677,6331,1822697,25658,1,6,1548207290359.0,0.989,1043.699
1548207292335,5931,16060,8212,3733,3567,7212,461963,109237,1,6,1548207291348.0,0.987,1044.686
1548207293319,27395,25566,11581,17781,8097,3171,1927120,126686,1,6,1548207292335.0,0.984,1045.67
1548207294319,11230,13632,9867,7708,5307,5440,193037,56869,1,6,1548207293319.0,1.0,1046.67
1548207295338,19531,13731,6538,10305,6490,6563,76532,7307,1,6,1548207294319.0,1.019,1047.689
1548207296307,1126,4307,4644,2323,1687,2998,6286,2840,1,6,1548207295338.0,0.969,1048.658
1548207297305,2891,1917,1094,1413,409,374,54189,28929,1,6,1548207296307.0,0.998,1049.656
1548207298305,4111,4729,4819,1405,1716,1324,12980,5674,1,6,1548207297305.0,1.0,1050.656
1548207299289,8028,11549,8789,2475,5653,10635,309923,191139,1,6,1548207298305.0,0.984,1051.64
1548207300292,4793,12927,12310,10928,2369,5144,3071,15504,1,6,1548207299289.0,1.003,1052.643
1548207301290,12073,19445,6545,3686,4616,4609,9213,22929,1,6,1548207300292.0,0.998,1053.641
1548207302292,7585,4297,7743,11029,4997,6279,36146,28539,1,6,1548207301290.0,1.002,1054.643
1548207303297,4436,3163,5282,10034,2631,7704,2836,5493,1,6,1548207302292.0,1.005,1055.648
1548207304277,8268,8638,4025,6346,2930,4158,31931,21750,1,6,1548207303297.0,0.98,1056.628
1548207305276,5417,1394,11719,6701,2824,8980,15677,17442,1,6,1548207304277.0,0.999,1057.627
1548207306285,9718,5354,6132,6717,5763,4265,389846,32566,1,6,1548207305276.0,1.009,1058.636
1548207307264,14458,1316,25893,11462,8760,16083,68025,30181,1,6,1548207306285.0,0.979,1059.615
1548207308248,23315,1498,9681,8257,9789,15455,23263,27780,1,6,1548207307264.0,0.984,1060.599
1548207309306,292850,37137,34948,58495,23491,37052,1530453,402526,1,6,1548207308248.0,1.058,1061.657
1548207310251,36354,93037,14988,99788,10820,15110,853078,342774,1,6,1548207309306.0,0.945,1062.602
1548207311233,70134,249225,52659,99876,93436,21719,2983876,2045060,1,6,1548207310251.0,0.982,1063.584
1548207312237,9032,11177,7254,11531,9656,3525,1763414,97330,1,6,1548207311233.0,1.004,1064.588
1548207313235,11603,12417,9502,5552,12657,5554,53090,23262,1,6,1548207312237.0,0.998,1065.586
1548207314238,3349,3487,10565,9780,3495,4117,78259,20640,1,6,1548207313235.0,1.003,1066.589
1548207315222,1687,991,2459,1463,1133,1696,10707,5521,1,6,1548207314238.0,0.984,1067.573
1548207316219,7818,8238,5312,8760,4440,10323,4362,9773,1,6,1548207315222.0,0.997,1068.57
1548207317208,6218,3105,9360,3526,3768,2760,27085,9549,1,6,1548207316219.0,0.989,1069.559
1548207318208,19660,2824,9267,5305,1185,1419,21568,24630,1,6,1548207317208.0,1.0,1070.559
1548207319188,10055,16284,4145,9438,2133,5462,16815,12682,1,6,1548207318208.0,0.98,1071.539
1548207320191,1857,3852,10374,8432,14222,4274,34052,5396,1,6,1548207319188.0,1.003,1072.542
1548207321193,20898,11260,9278,1836,2262,10584,487542,150107,1,6,1548207320191.0,1.002,1073.544
1548207322173,28102,3273,11201,13126,10550,18706,68857,34279,1,6,1548207321193.0,0.98,1074.524
1548207323193,28617,5217,11909,8371,18207,10026,22798,16889,1,6,1548207322173.0,1.02,1075.544
1548207324175,6369,3387,2650,2082,1720,1465,133983,14568,1,6,1548207323193.0,0.982,1076.526
1548207325184,26122,22040,13549,14933,7564,13226,1846569,56061,1,6,1548207324175.0,1.009,1077.535
1548207326159,7613,2517,26007,11481,14600,11254,9759,18593,1,6,1548207325184.0,0.975,1078.51
1548207327144,9046,10626,8003,7414,4200,5318,18842,6370,1,6,1548207326159.0,0.985,1079.495
1548207328162,11555,18249,10506,3452,6928,6837,5715,7308,1,6,1548207327144.0,1.018,1080.513
1548207329148,17393,3235,5348,6051,6193,17884,13768,3538,1,6,1548207328162.0,0.986,1081.499
1548207330148,2749,2903,3419,942,1259,3959,380930,21617,1,6,1548207329148.0,1.0,1082.499
1548207331168,27973,15700,13541,8649,6661,6124,587130,328453,1,6,1548207330148.0,1.02,1083.519
1548207332141,13469,20800,10612,13948,8483,8362,521848,192878,1,6,1548207331168.0,0.973,1084.492
1548207333126,16783,5636,20200,9668,7772,22182,372918,23340,1,6,1548207332141.0,0.985,1085.477
1548207334117,21104,1914,18737,7354,8632,8561,5325,11542,1,6,1548207333126.0,0.991,1086.468
1548207335128,9321,1343,10177,5522,3118,5918,5768,9681,1,6,1548207334117.0,1.011,1087.479
1548207336106,4107,3998,4274,7375,1493,2309,236513,51286,1,6,1548207335128.0,0.978,1088.457
1548207337123,6382,26992,5283,7029,5118,11495,2780,3487,1,6,1548207336106.0,1.017,1089.474
1548207338106,6094,2581,14191,4326,7807,7442,5430,12573,1,6,1548207337123.0,0.983,1090.457
1548207339087,8868,11862,2435,1543,1769,2779,93977,9382,1,6,1548207338106.0,0.981,1091.438
1548207340088,30550,59529,12782,41238,9843,5537,602897,134561,1,6,1548207339087.0,1.001,1092.439
1548207341072,7198,5492,3116,4770,360,1549,466030,48287,1,6,1548207340088.0,0.984,1093.423
1548207342088,4176,2902,3816,2627,3403,1955,127078,138156,1,6,1548207341072.0,1.016,1094.439
1548207343073,63900,30014,30955,65667,11378,12794,1836059,81480,1,6,1548207342088.0,0.985,1095.424
1548207344065,9753,4314,7911,10839,9609,8442,5124,9114,1,6,1548207343073.0,0.992,1096.416
1548207345057,8706,2322,15425,2803,9360,3710,9609,8634,1,6,1548207344065.0,0.992,1097.408
1548207346077,11715,24743,18437,12200,4779,6375,3102,4596,1,6,1548207345057.0,1.02,1098.428
